title_vina,PharmFit_score,Params
HIT106166270.pdbqt,0.344754,100
HIT105143188.pdbqt,0.344026,100
HIT104413333.pdbqt,0.343667,100
HIT107472038.pdbqt,0.343555,100
HIT102583227.pdbqt,0.343478,100
HIT105742198.pdbqt,0.343472,100
HIT106818184.pdbqt,0.34341,100
HIT107040892.pdbqt,0.343241,6.68898
HIT105570937.pdbqt,0.343207,100
HIT101013188.pdbqt,0.343127,100
HIT106087471.pdbqt,0.342892,100
HIT105115678.pdbqt,0.342639,100
HIT105158357.pdbqt,0.342458,100
HIT103075449.pdbqt,0.342246,100
HIT103180681.pdbqt,0.342006,100
HIT103339433.pdbqt,0.341522,100
HIT100729299.pdbqt,0.341414,100
HIT106819256.pdbqt,0.34123,100
HIT101944869.pdbqt,0.341176,100
HIT103974224.pdbqt,0.340547,100
HIT101414421.pdbqt,0.340441,100
HIT106120464.pdbqt,0.340116,100
HIT100055930.pdbqt,0.339264,100
HIT100406240.pdbqt,0.339251,3.68415
HIT106606928.pdbqt,0.338902,100
HIT106796177.pdbqt,0.338067,100
HIT100976458.pdbqt,0.337962,100
HIT104256634.pdbqt,0.337752,100
HIT107735463.pdbqt,0.337606,100
HIT104026380.pdbqt,0.337579,100
HIT105218819.pdbqt,0.337355,6.15838
HIT101626602.pdbqt,0.337299,5.70234
HIT106360257.pdbqt,0.335343,100
HIT106997248.pdbqt,0.334423,100
HIT107757024.pdbqt,0.334089,100
HIT107413729.pdbqt,0.333933,6.37272
HIT106946284.pdbqt,0.333673,100
HIT105226416.pdbqt,0.333316,100
HIT105864672.pdbqt,0.333218,100
HIT104612513.pdbqt,0.332305,100
HIT100626261.pdbqt,0.331972,100
HIT101996766.pdbqt,0.331846,100
HIT105455980.pdbqt,0.331819,100
HIT107716820.pdbqt,0.330917,100
HIT106481929.pdbqt,0.329536,100
HIT106681485.pdbqt,0.329102,100
HIT105310257.pdbqt,0.329072,100
HIT102166268.pdbqt,0.328972,100
HIT105497514.pdbqt,0.328374,100
HIT104897415.pdbqt,0.328262,100
HIT100913816.pdbqt,0.327851,100
HIT103673425.pdbqt,0.327475,100
HIT102144675.pdbqt,0.327324,100
HIT101415682.pdbqt,0.327322,100
HIT103805592.pdbqt,0.327272,100
HIT103229092.pdbqt,0.326896,100
HIT100087419.pdbqt,0.326883,100
HIT102845668.pdbqt,0.326398,100
HIT103927091.pdbqt,0.326037,100
HIT211339309.pdbqt,0.325968,100
HIT106848089.pdbqt,0.325286,100
HIT106235649.pdbqt,0.325272,100
HIT100099854.pdbqt,0.325215,6.62355
HIT101000508.pdbqt,0.325159,100
HIT105612577.pdbqt,0.325074,100
HIT104633606.pdbqt,0.324579,100
HIT211496610.pdbqt,0.324354,100
HIT104548791.pdbqt,0.324328,100
HIT102269400.pdbqt,0.324123,100
HIT100311558.pdbqt,0.324118,100
HIT106519348.pdbqt,0.323996,100
HIT103456078.pdbqt,0.323758,100
HIT102135271.pdbqt,0.323051,100
HIT106068566.pdbqt,0.322671,100
HIT101049229.pdbqt,0.322588,100
HIT105933203.pdbqt,0.322214,100
HIT101866812.pdbqt,0.32174,100
HIT105103139.pdbqt,0.321539,100
HIT211502813.pdbqt,0.321251,100
HIT105600448.pdbqt,0.320686,100
HIT103284413.pdbqt,0.320035,100
HIT106317128.pdbqt,0.319557,100
HIT106239979.pdbqt,0.319022,100
HIT105010730.pdbqt,0.318627,100
HIT105680946.pdbqt,0.317401,100
HIT104456800.pdbqt,0.316926,100
HIT100945152.pdbqt,0.316645,100
HIT102025038.pdbqt,0.316252,100
HIT106608657.pdbqt,0.316051,100
HIT105657740.pdbqt,0.315944,100
HIT104723715.pdbqt,0.315763,100
HIT103929046.pdbqt,0.315704,100
HIT102692460.pdbqt,0.315639,100
HIT105761871.pdbqt,0.314925,100
HIT100239987.pdbqt,0.314615,100
HIT107753427.pdbqt,0.31429,100
HIT105294174.pdbqt,0.313995,100
HIT105294238.pdbqt,0.313921,100
HIT105486794.pdbqt,0.312913,6.37318
HIT102508789.pdbqt,0.312875,100
HIT103640397.pdbqt,0.312581,100
HIT105305119.pdbqt,0.312524,100
HIT100798338.pdbqt,0.312107,100
HIT103027633.pdbqt,0.31198,4.57193
HIT105206387.pdbqt,0.311741,100
HIT106725236.pdbqt,0.311642,100
HIT101824222.pdbqt,0.311433,100
HIT102051222.pdbqt,0.310779,100
HIT211502651.pdbqt,0.310427,7.945
HIT103711761.pdbqt,0.309307,100
HIT100924859.pdbqt,0.308892,5.10701
HIT100582487.pdbqt,0.30823,100
HIT101668503.pdbqt,0.307764,100
HIT104916310.pdbqt,0.307401,6.63623
HIT103550659.pdbqt,0.306369,100
HIT101597889.pdbqt,0.306144,100
HIT104219229.pdbqt,0.306054,100
HIT102024652.pdbqt,0.30604,100
HIT211730819.pdbqt,0.305326,100
HIT101427941.pdbqt,0.305093,100
HIT102065064.pdbqt,0.305082,100
HIT106854849.pdbqt,0.304879,100
HIT100732544.pdbqt,0.304858,100
HIT104954677.pdbqt,0.30429,6.65454
HIT105788477.pdbqt,0.303917,100
HIT107170716.pdbqt,0.30391,100
HIT107480331.pdbqt,0.30386,100
HIT100178722.pdbqt,0.303637,100
HIT101637111.pdbqt,0.303231,100
HIT102744742.pdbqt,0.302922,100
HIT101971835.pdbqt,0.302741,100
HIT105365636.pdbqt,0.302497,7.99884
HIT103340362.pdbqt,0.302157,100
HIT100224338.pdbqt,0.301691,100
HIT107569400.pdbqt,0.301193,100
HIT100447296.pdbqt,0.301031,100
HIT100277444.pdbqt,0.300173,100
HIT103587199.pdbqt,0.300029,5.26484
HIT211499966.pdbqt,0.299968,100
HIT105448791.pdbqt,0.299909,100
HIT104300664.pdbqt,0.299715,100
HIT100586992.pdbqt,0.298876,100
HIT104118459.pdbqt,0.298595,3.98736
HIT100580646.pdbqt,0.29811,100
HIT102815842.pdbqt,0.298104,100
HIT105245046.pdbqt,0.29793,100
HIT107378848.pdbqt,0.297777,100
HIT104780928.pdbqt,0.297133,100
HIT101390938.pdbqt,0.296962,100
HIT102331505.pdbqt,0.296844,100
HIT102023031.pdbqt,0.29608,100
HIT101350800.pdbqt,0.295582,100
HIT101991778.pdbqt,0.295292,100
HIT101110454.pdbqt,0.295219,100
HIT105651600.pdbqt,0.295172,100
HIT100373860.pdbqt,0.294833,100
HIT105429123.pdbqt,0.29422,100
HIT105118463.pdbqt,0.293947,100
HIT103895396.pdbqt,0.293912,100
HIT100627071.pdbqt,0.293802,100
HIT107019727.pdbqt,0.293759,100
HIT101776320.pdbqt,0.293646,100
HIT104009831.pdbqt,0.293,6.93507
HIT100458969.pdbqt,0.292802,100
HIT107693116.pdbqt,0.292557,100
HIT211347371.pdbqt,0.292257,100
HIT102014427.pdbqt,0.292232,3.98712
HIT211347370.pdbqt,0.291471,100
HIT105985423.pdbqt,0.291395,100
HIT101273950.pdbqt,0.291292,100
HIT102843710.pdbqt,0.290558,100
HIT104354431.pdbqt,0.288147,100
HIT105423734.pdbqt,0.287825,6.52622
HIT101156437.pdbqt,0.287604,100
HIT105421676.pdbqt,0.287566,100
HIT102274412.pdbqt,0.287014,100
HIT105158460.pdbqt,0.286895,100
HIT101349036.pdbqt,0.286881,5.27429
HIT104700604.pdbqt,0.286868,100
HIT105031440.pdbqt,0.286792,100
HIT100607111.pdbqt,0.286147,100
HIT100420478.pdbqt,0.285715,100
HIT106320066.pdbqt,0.285538,100
HIT103872823.pdbqt,0.285244,100
HIT103769613.pdbqt,0.284969,100
HIT103732373.pdbqt,0.283956,100
HIT104161570.pdbqt,0.283929,100
HIT100347712.pdbqt,0.283375,100
HIT104235815.pdbqt,0.28263,100
HIT105680088.pdbqt,0.282613,100
HIT107540311.pdbqt,0.282268,5.95576
HIT100923734.pdbqt,0.282146,100
HIT106943312.pdbqt,0.281978,100
HIT106466632.pdbqt,0.28185,100
HIT105970556.pdbqt,0.281304,100
HIT106388552.pdbqt,0.281174,100
HIT101413597.pdbqt,0.280014,100
HIT105036204.pdbqt,0.279011,100
HIT102212396.pdbqt,0.278893,100
HIT102538184.pdbqt,0.278814,6.61568
HIT104232372.pdbqt,0.278681,6.73535
HIT104933688.pdbqt,0.278657,100
HIT106789220.pdbqt,0.278152,100
HIT100237132.pdbqt,0.278021,100
HIT101012732.pdbqt,0.277938,100
HIT106407991.pdbqt,0.277818,100
HIT106984163.pdbqt,0.277609,100
HIT106794350.pdbqt,0.277542,100
HIT100773979.pdbqt,0.277538,100
HIT211454660.pdbqt,0.276848,100
HIT103285230.pdbqt,0.276322,100
HIT101474663.pdbqt,0.275982,7.75267
HIT107402978.pdbqt,0.275839,100
HIT100293352.pdbqt,0.275511,100
HIT106149445.pdbqt,0.275472,100
HIT101289058.pdbqt,0.274911,100
HIT100897857.pdbqt,0.274194,100
HIT105550500.pdbqt,0.273853,100
HIT102104536.pdbqt,0.273111,7.09611
HIT107752826.pdbqt,0.27295,100
HIT100379920.pdbqt,0.272825,100
HIT105531395.pdbqt,0.272469,100
HIT101126704.pdbqt,0.272262,100
HIT102091430.pdbqt,0.271399,100
HIT106877705.pdbqt,0.271181,100
HIT104519354.pdbqt,0.271045,4.7502
HIT103678849.pdbqt,0.270675,100
HIT100790787.pdbqt,0.270173,100
HIT100310199.pdbqt,0.269456,100
HIT211259789.pdbqt,0.269428,100
HIT107419740.pdbqt,0.268852,100
HIT105065293.pdbqt,0.268852,100
HIT211730811.pdbqt,0.268806,100
HIT211347298.pdbqt,0.268064,100
HIT104220178.pdbqt,0.267389,8.15221
HIT100688787.pdbqt,0.267311,100
HIT106562058.pdbqt,0.26722,100
HIT102926970.pdbqt,0.267085,100
HIT103513935.pdbqt,0.26674,100
HIT107641532.pdbqt,0.265477,100
HIT100742467.pdbqt,0.265414,5.20195
HIT100543277.pdbqt,0.265305,100
HIT211730847.pdbqt,0.264219,100
HIT100789218.pdbqt,0.264034,100
HIT107382619.pdbqt,0.262889,100
HIT103692378.pdbqt,0.262179,100
HIT101485992.pdbqt,0.262056,100
HIT104771513.pdbqt,0.261671,8.10643
HIT103520126.pdbqt,0.26124,100
HIT100941565.pdbqt,0.2611,100
HIT105944967.pdbqt,0.260387,100
HIT100838090.pdbqt,0.260244,100
HIT103802883.pdbqt,0.260153,100
HIT107673209.pdbqt,0.259504,100
HIT211347373.pdbqt,0.258887,100
HIT105819140.pdbqt,0.258222,100
HIT102143978.pdbqt,0.257895,100
HIT211496597.pdbqt,0.257669,100
HIT104498610.pdbqt,0.257113,7.39774
HIT102924146.pdbqt,0.256911,100
HIT100197052.pdbqt,0.256744,100
HIT101687817.pdbqt,0.256448,100
HIT101943965.pdbqt,0.255939,100
HIT102566465.pdbqt,0.255746,100
HIT105142863.pdbqt,0.255729,100
HIT107112779.pdbqt,0.255728,100
HIT102513058.pdbqt,0.255457,100
HIT104178818.pdbqt,0.255236,7.44933
HIT106084968.pdbqt,0.255052,100
HIT101343298.pdbqt,0.2547,100
HIT103795325.pdbqt,0.254312,100
HIT101337069.pdbqt,0.253661,100
HIT104730572.pdbqt,0.253325,100
HIT107486798.pdbqt,0.253221,100
HIT100109786.pdbqt,0.252772,100
HIT106644050.pdbqt,0.252375,100
HIT104902088.pdbqt,0.252267,100
HIT102195901.pdbqt,0.251804,100
HIT107672795.pdbqt,0.250942,100
HIT105270177.pdbqt,0.250512,100
HIT106129878.pdbqt,0.250373,100
HIT103233382.pdbqt,0.25018,100
HIT100056559.pdbqt,0.250152,6.83008
HIT107134402.pdbqt,0.250021,100
HIT103259984.pdbqt,0.249699,100
HIT102686195.pdbqt,0.249089,100
HIT101369544.pdbqt,0.248963,100
HIT211730898.pdbqt,0.24884,100
HIT105036307.pdbqt,0.248074,7.91475
HIT211482414.pdbqt,0.247382,100
HIT104804071.pdbqt,0.247345,7.28567
HIT102307556.pdbqt,0.246531,100
HIT103589288.pdbqt,0.246354,100
HIT102270452.pdbqt,0.246264,100
HIT105390243.pdbqt,0.245493,100
HIT211730877.pdbqt,0.245489,100
HIT105002367.pdbqt,0.245294,100
HIT102094961.pdbqt,0.24495,100
HIT107402159.pdbqt,0.244896,100
HIT102395614.pdbqt,0.244732,100
HIT101581903.pdbqt,0.244274,100
HIT101586062.pdbqt,0.244226,100
HIT100937902.pdbqt,0.244079,100
HIT105291953.pdbqt,0.243733,100
HIT106510571.pdbqt,0.243528,100
HIT104660200.pdbqt,0.243037,6.32838
HIT102780702.pdbqt,0.242711,100
HIT106120658.pdbqt,0.242262,100
HIT106696331.pdbqt,0.242153,100
HIT105443800.pdbqt,0.241698,100
HIT103015991.pdbqt,0.241355,100
HIT102494703.pdbqt,0.240973,100
HIT104951909.pdbqt,0.239815,100
HIT104751841.pdbqt,0.239252,100
HIT106172702.pdbqt,0.238436,100
HIT105189038.pdbqt,0.23842,100
HIT100742354.pdbqt,0.238168,100
HIT106708315.pdbqt,0.235639,100
HIT100866772.pdbqt,0.234521,100
HIT103755510.pdbqt,0.234391,100
HIT107394807.pdbqt,0.234028,5.32208
HIT105115219.pdbqt,0.23395,100
HIT105320729.pdbqt,0.233737,100
HIT104790078.pdbqt,0.233724,100
HIT100242190.pdbqt,0.232706,100
HIT100192406.pdbqt,0.232139,100
HIT103315125.pdbqt,0.232113,100
HIT102290904.pdbqt,0.231822,100
HIT100133115.pdbqt,0.231434,100
HIT100384099.pdbqt,0.231111,100
HIT102768736.pdbqt,0.230781,100
HIT105499276.pdbqt,0.229812,100
HIT106644421.pdbqt,0.229666,100
HIT105919326.pdbqt,0.229371,100
HIT107136363.pdbqt,0.229236,100
HIT104923282.pdbqt,0.229223,100
HIT211448556.pdbqt,0.228016,100
HIT103049195.pdbqt,0.227897,100
HIT101626146.pdbqt,0.227834,100
HIT104215229.pdbqt,0.22763,100
HIT105965135.pdbqt,0.227509,100
HIT107109102.pdbqt,0.22745,100
HIT100341009.pdbqt,0.227238,100
HIT102869489.pdbqt,0.227105,100
HIT101834460.pdbqt,0.227078,100
HIT211350932.pdbqt,0.227049,100
HIT101140714.pdbqt,0.226578,100
HIT100251385.pdbqt,0.226162,5.30582
HIT101554878.pdbqt,0.225074,100
HIT105036188.pdbqt,0.224873,100
HIT101275948.pdbqt,0.224735,100
HIT100184585.pdbqt,0.224352,100
HIT101979254.pdbqt,0.224208,100
HIT104118520.pdbqt,0.223754,100
HIT101871254.pdbqt,0.223662,100
HIT102607856.pdbqt,0.222757,100
HIT211351635.pdbqt,0.2224,100
HIT100048117.pdbqt,0.221968,100
HIT103473429.pdbqt,0.221825,100
HIT211737742.pdbqt,0.221562,100
HIT100517116.pdbqt,0.22155,100
HIT107168242.pdbqt,0.221357,100
HIT102042731.pdbqt,0.221199,100
HIT107191695.pdbqt,0.220531,100
HIT105066884.pdbqt,0.220122,100
HIT106792183.pdbqt,0.220085,7.40552
HIT106444121.pdbqt,0.218967,100
HIT107245806.pdbqt,0.218387,100
HIT105568949.pdbqt,0.218366,100
HIT211350642.pdbqt,0.217898,100
HIT101007849.pdbqt,0.217615,100
HIT105119889.pdbqt,0.217528,100
HIT104985924.pdbqt,0.217391,100
HIT103743099.pdbqt,0.217227,100
HIT102304541.pdbqt,0.217048,100
HIT103171763.pdbqt,0.216576,100
HIT100098184.pdbqt,0.216458,100
HIT107525519.pdbqt,0.216304,100
HIT104435181.pdbqt,0.215848,100
HIT101388067.pdbqt,0.215764,100
HIT211350607.pdbqt,0.215694,6.681
HIT100703305.pdbqt,0.215279,100
HIT105225943.pdbqt,0.215044,100
HIT106321376.pdbqt,0.214173,100
HIT105685179.pdbqt,0.214135,100
HIT103544191.pdbqt,0.213977,100
HIT106591462.pdbqt,0.213687,100
HIT104311736.pdbqt,0.213227,100
HIT107419011.pdbqt,0.213021,6.90017
HIT105174077.pdbqt,0.212818,100
HIT102944739.pdbqt,0.212656,100
HIT106716098.pdbqt,0.212445,100
HIT103533191.pdbqt,0.212386,100
HIT104220134.pdbqt,0.212313,100
HIT103281687.pdbqt,0.212243,100
HIT211735091.pdbqt,0.212106,100
HIT106056415.pdbqt,0.211928,100
HIT101373446.pdbqt,0.211109,100
HIT107570990.pdbqt,0.210775,100
HIT106673063.pdbqt,0.210717,100
HIT101735914.pdbqt,0.210294,100
HIT105132943.pdbqt,0.210104,100
HIT102648747.pdbqt,0.209738,100
HIT102226569.pdbqt,0.209174,100
HIT211689105.pdbqt,0.209063,100
HIT213609736.pdbqt,0.208973,100
HIT103756484.pdbqt,0.208793,100
HIT103414026.pdbqt,0.20876,100
HIT100922090.pdbqt,0.208673,100
HIT101638108.pdbqt,0.208652,100
HIT104304998.pdbqt,0.208439,5.51764
HIT107624268.pdbqt,0.208049,100
HIT104716733.pdbqt,0.207684,100
HIT100792400.pdbqt,0.207449,100
HIT105714067.pdbqt,0.206999,100
HIT100064702.pdbqt,0.206997,100
HIT103521012.pdbqt,0.206984,100
HIT106827035.pdbqt,0.205872,100
HIT211336639.pdbqt,0.204936,100
HIT211351828.pdbqt,0.204749,100
HIT211359459.pdbqt,0.204701,100
HIT100150530.pdbqt,0.204112,100
HIT106709826.pdbqt,0.203946,100
HIT103913531.pdbqt,0.203933,100
HIT100014001.pdbqt,0.203799,4.96396
HIT104544847.pdbqt,0.203755,7.36845
HIT104261743.pdbqt,0.203618,100
HIT104129134.pdbqt,0.203245,100
HIT103271748.pdbqt,0.202177,100
HIT104547271.pdbqt,0.20147,100
HIT100910175.pdbqt,0.20138,100
HIT100738683.pdbqt,0.201249,100
HIT103775003.pdbqt,0.200984,100
HIT106543580.pdbqt,0.200232,100
HIT102304278.pdbqt,0.199992,100
HIT103906175.pdbqt,0.199334,100
HIT103035175.pdbqt,0.199333,100
HIT106874583.pdbqt,0.199076,100
HIT102150827.pdbqt,0.198736,100
HIT101209428.pdbqt,0.198166,100
HIT107362351.pdbqt,0.198015,100
HIT103005237.pdbqt,0.197674,100
HIT105753850.pdbqt,0.197407,100
HIT103373589.pdbqt,0.197402,100
HIT102510068.pdbqt,0.197171,100
HIT100319710.pdbqt,0.196323,100
HIT102881013.pdbqt,0.196107,100
HIT104548338.pdbqt,0.196069,100
HIT100753558.pdbqt,0.195941,100
HIT105807864.pdbqt,0.195848,100
HIT104985219.pdbqt,0.195743,100
HIT101520445.pdbqt,0.195731,100
HIT103396672.pdbqt,0.195439,100
HIT105705670.pdbqt,0.195426,100
HIT107719450.pdbqt,0.194672,100
HIT102275381.pdbqt,0.194397,100
HIT105984747.pdbqt,0.193954,100
HIT105275881.pdbqt,0.193878,100
HIT107610198.pdbqt,0.193559,100
HIT211496541.pdbqt,0.192906,100
HIT106491047.pdbqt,0.191666,100
HIT101203089.pdbqt,0.191211,5.11049
HIT103587660.pdbqt,0.190972,100
HIT102212437.pdbqt,0.190853,100
HIT103812336.pdbqt,0.190642,100
HIT102000361.pdbqt,0.190451,6.66232
HIT106211874.pdbqt,0.1903,100
HIT100061819.pdbqt,0.189728,100
HIT100868072.pdbqt,0.189587,100
HIT105855873.pdbqt,0.189202,100
HIT101151700.pdbqt,0.189163,100
HIT102903332.pdbqt,0.188769,7.70419
HIT107177045.pdbqt,0.188427,100
HIT107730483.pdbqt,0.188172,100
HIT105193336.pdbqt,0.187725,100
HIT103939245.pdbqt,0.187635,100
HIT100618140.pdbqt,0.187203,100
HIT105836424.pdbqt,0.187168,100
HIT105966822.pdbqt,0.187122,100
HIT103034262.pdbqt,0.185661,100
HIT105012863.pdbqt,0.185554,100
HIT106630852.pdbqt,0.185393,100
HIT103889907.pdbqt,0.185309,100
HIT106501727.pdbqt,0.185161,100
HIT100972345.pdbqt,0.185047,100
HIT101466448.pdbqt,0.184812,100
HIT106729872.pdbqt,0.184046,100
HIT106959758.pdbqt,0.183058,100
HIT103749080.pdbqt,0.182605,100
HIT103446574.pdbqt,0.181704,100
HIT103965643.pdbqt,0.181609,6.61469
HIT102818768.pdbqt,0.181552,100
HIT100611308.pdbqt,0.180882,100
HIT102085453.pdbqt,0.180285,100
HIT107671465.pdbqt,0.17978,100
HIT211347374.pdbqt,0.179332,100
HIT104411377.pdbqt,0.1788,100
HIT106323285.pdbqt,0.178339,100
HIT100070783.pdbqt,0.178231,100
HIT104733256.pdbqt,0.17782,100
HIT103037534.pdbqt,0.177633,100
HIT104939062.pdbqt,0.177386,100
HIT107519121.pdbqt,0.176698,100
HIT106359116.pdbqt,0.175286,100
HIT104064501.pdbqt,0.175044,100
HIT211467968.pdbqt,0.174904,100
HIT103659093.pdbqt,0.174466,100
HIT104824931.pdbqt,0.174042,100
HIT107362132.pdbqt,0.173144,100
HIT101538553.pdbqt,0.17275,100
HIT105875645.pdbqt,0.17265,100
HIT103183342.pdbqt,0.172605,100
HIT105615998.pdbqt,0.172304,100
HIT103629634.pdbqt,0.172136,100
HIT106444213.pdbqt,0.172003,100
HIT105564972.pdbqt,0.171864,100
HIT107369951.pdbqt,0.171764,100
HIT103234383.pdbqt,0.171752,100
HIT107592192.pdbqt,0.171524,100
HIT106472276.pdbqt,0.171426,100
HIT100587157.pdbqt,0.171025,100
HIT104389456.pdbqt,0.171008,100
HIT102828596.pdbqt,0.170774,100
HIT211510484.pdbqt,0.170714,100
HIT105383884.pdbqt,0.17032,100
HIT105699337.pdbqt,0.169864,100
HIT106022498.pdbqt,0.16943,100
HIT106442536.pdbqt,0.16938,100
HIT102496763.pdbqt,0.168979,100
HIT107728268.pdbqt,0.16811,100
HIT105488198.pdbqt,0.168045,6.58308
HIT106028323.pdbqt,0.166874,100
HIT100161784.pdbqt,0.166846,100
HIT101147312.pdbqt,0.166653,100
HIT104902492.pdbqt,0.166162,100
HIT103956377.pdbqt,0.16612,100
HIT102934426.pdbqt,0.166104,100
HIT102499604.pdbqt,0.165643,100
HIT106968300.pdbqt,0.165354,100
HIT106446165.pdbqt,0.165168,5.00906
HIT101204502.pdbqt,0.164943,100
HIT101533807.pdbqt,0.164915,100
HIT103476031.pdbqt,0.164703,7.72387
HIT106264913.pdbqt,0.164416,100
HIT107474332.pdbqt,0.163909,5.31978
HIT105342619.pdbqt,0.163582,100
HIT103409737.pdbqt,0.162408,100
HIT105537689.pdbqt,0.162407,100
HIT100627692.pdbqt,0.162351,100
HIT101229533.pdbqt,0.162286,100
HIT100120330.pdbqt,0.162006,100
HIT106011484.pdbqt,0.16196,7.71708
HIT107693442.pdbqt,0.161782,100
HIT105097380.pdbqt,0.161656,100
HIT103349088.pdbqt,0.161649,100
HIT107048577.pdbqt,0.16132,100
HIT104831635.pdbqt,0.161273,100
HIT104028145.pdbqt,0.161166,100
HIT106847063.pdbqt,0.161122,100
HIT106901030.pdbqt,0.160848,2.79302
HIT102955871.pdbqt,0.160756,6.35612
HIT101300318.pdbqt,0.16048,100
HIT102134932.pdbqt,0.160406,7.45856
HIT104985584.pdbqt,0.160143,100
HIT103007865.pdbqt,0.159223,100
HIT106941799.pdbqt,0.15895,100
HIT100095837.pdbqt,0.15892,100
HIT104373970.pdbqt,0.158508,100
HIT105567829.pdbqt,0.158398,100
HIT101758336.pdbqt,0.158324,100
HIT105156652.pdbqt,0.158304,100
HIT107325022.pdbqt,0.15795,100
HIT104982620.pdbqt,0.157762,6.12313
HIT102771015.pdbqt,0.157552,100
HIT101537054.pdbqt,0.156872,100
HIT106968980.pdbqt,0.156775,100
HIT104986941.pdbqt,0.156645,100
HIT105098864.pdbqt,0.156246,100
HIT100219864.pdbqt,0.15596,100
HIT211730803.pdbqt,0.155756,100
HIT105456504.pdbqt,0.1555,100
HIT103329504.pdbqt,0.154954,100
HIT211525054.pdbqt,0.154867,100
HIT100972760.pdbqt,0.154837,100
HIT100772228.pdbqt,0.15482,100
HIT106198285.pdbqt,0.154802,100
HIT103239492.pdbqt,0.154697,100
HIT101756551.pdbqt,0.154577,6.75145
HIT106879610.pdbqt,0.154415,100
HIT106125159.pdbqt,0.153963,100
HIT101768496.pdbqt,0.153031,8.31384
HIT107556603.pdbqt,0.152516,2.99294
HIT106623935.pdbqt,0.152004,100
HIT100073700.pdbqt,0.15083,100
HIT106743512.pdbqt,0.150238,100
HIT102507670.pdbqt,0.14986,100
HIT104217150.pdbqt,0.149459,4.96263
HIT105097270.pdbqt,0.149241,100
HIT100541397.pdbqt,0.149173,100
HIT101334327.pdbqt,0.148951,100
HIT106166434.pdbqt,0.148938,100
HIT104298380.pdbqt,0.148802,6.93109
HIT211696027.pdbqt,0.148801,100
HIT103040306.pdbqt,0.148391,100
HIT100663994.pdbqt,0.14816,100
HIT211737757.pdbqt,0.147844,100
HIT101252944.pdbqt,0.147572,100
HIT105423967.pdbqt,0.146812,100
HIT101158577.pdbqt,0.146361,100
HIT102881442.pdbqt,0.145998,100
HIT102076277.pdbqt,0.145912,100
HIT107581582.pdbqt,0.145692,8.14108
HIT100847063.pdbqt,0.144795,100
HIT105183480.pdbqt,0.144777,100
HIT102848439.pdbqt,0.144568,100
HIT101425643.pdbqt,0.143967,100
HIT101619395.pdbqt,0.142659,100
HIT104129729.pdbqt,0.14233,100
HIT102312059.pdbqt,0.141918,100
HIT100402029.pdbqt,0.141899,5.63792
HIT107754576.pdbqt,0.141495,4.75352
HIT102255288.pdbqt,0.141134,100
HIT101939633.pdbqt,0.141021,100
HIT101069960.pdbqt,0.14082,100
HIT102212871.pdbqt,0.140652,100
HIT100312057.pdbqt,0.140528,100
HIT101143100.pdbqt,0.140407,100
HIT104077726.pdbqt,0.140255,100
HIT100388219.pdbqt,0.139873,100
HIT107474255.pdbqt,0.139791,100
HIT105176982.pdbqt,0.139585,100
HIT106894514.pdbqt,0.138957,100
HIT100162929.pdbqt,0.138023,100
HIT101130461.pdbqt,0.137985,100
HIT106270886.pdbqt,0.137497,100
HIT107746893.pdbqt,0.137402,100
HIT106313641.pdbqt,0.137192,100
HIT104912754.pdbqt,0.137142,100
HIT106458023.pdbqt,0.13704,100
HIT105889965.pdbqt,0.13646,100
HIT103229177.pdbqt,0.136307,100
HIT106397991.pdbqt,0.136098,100
HIT102113667.pdbqt,0.135955,100
HIT103633206.pdbqt,0.135448,100
HIT105298045.pdbqt,0.134656,100
HIT107074853.pdbqt,0.133628,100
HIT104328738.pdbqt,0.133537,100
HIT101517547.pdbqt,0.13325,100
HIT103115768.pdbqt,0.132627,100
HIT105044880.pdbqt,0.13237,100
HIT106547513.pdbqt,0.131344,100
HIT102429808.pdbqt,0.130679,100
HIT105500671.pdbqt,0.130241,100
HIT104475517.pdbqt,0.130115,100
HIT211734596.pdbqt,0.130008,7.92983
HIT102376424.pdbqt,0.129312,100
HIT100433771.pdbqt,0.129305,7.94679
HIT101367965.pdbqt,0.128687,100
HIT100914946.pdbqt,0.128525,100
HIT100539547.pdbqt,0.128399,100
HIT107139258.pdbqt,0.128278,100
HIT100793213.pdbqt,0.127863,100
HIT102773932.pdbqt,0.127744,100
HIT102956250.pdbqt,0.127473,100
HIT103631763.pdbqt,0.126885,100
HIT104777973.pdbqt,0.126884,100
HIT104413789.pdbqt,0.126711,100
HIT104317368.pdbqt,0.126536,100
HIT211496583.pdbqt,0.126442,100
HIT100663571.pdbqt,0.126339,100
HIT101035056.pdbqt,0.125667,100
HIT101337674.pdbqt,0.125646,100
HIT102566730.pdbqt,0.124946,100
HIT101398562.pdbqt,0.124671,100
HIT101357315.pdbqt,0.124374,100
HIT100757299.pdbqt,0.124136,100
HIT104340202.pdbqt,0.124092,100
HIT103543433.pdbqt,0.123937,100
HIT101920448.pdbqt,0.123901,100
HIT103466486.pdbqt,0.123829,100
HIT101646962.pdbqt,0.12351,100
HIT106445591.pdbqt,0.122798,100
HIT105624121.pdbqt,0.122744,100
HIT102453958.pdbqt,0.122734,100
HIT103770467.pdbqt,0.122618,100
HIT106322357.pdbqt,0.122407,100
HIT211502603.pdbqt,0.122093,100
HIT101283990.pdbqt,0.122089,6.76234
HIT103910193.pdbqt,0.122026,100
