standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide,PharmFit_score
COc1ccc(N2C(=O)C(CC(=O)Nc3ccc(C)cc3C)N(NC(=O)c3cccc(F)c3)C2=S)cc1,1.795183867643826,HIT105833453.pdbqt,COc1ccc(N2C(=O)C(CC(=O)Nc3ccc(C)cc3C)N(NC(=O)c3cccc(F)c3)C2=S)cc1,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:7251,COc1ccc(N2C(=O)[C@@H](CC(=O)Nc3ccc(C)cc3C)N(NC(=O)c3cccc(F)c3)C2=S)cc1,-6.84308,1.03402
COc1ccc(-c2nc3ccccc3c3nnc(SCc4nc(-c5cccs5)oc4C)n23)cc1,2.279751984640124,HIT102233377.pdbqt,COc1ccc(-c2nc3ccccc3c3nnc(SCc4nc(-c5cccs5)oc4C)n23)cc1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:13373,COc1ccc(-c2nc3ccccc3c3nnc(SCc4nc(-c5cccs5)oc4C)n23)cc1,-5.93831,1.03351
COc1ccc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2c2ccc(C)cn2)cc1OC,1.2101542382250774,HIT100944118.pdbqt,COc1ccc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2c2ccc(C)cn2)cc1OC,-8.2,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:24219,COc1ccc([C@@H]2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2c2ccc(C)cn2)cc1OC,-6.02061,1.03297
COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4cc(Cl)ccc4C)cc3N2)cc1OC,1.074969738835363,HIT100749559.pdbqt,COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4cc(Cl)ccc4C)cc3N2)cc1OC,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:2284,COc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)Nc4cc(Cl)ccc4C)cc3N2)cc1OC,-6.73999,1.03256
Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(Cl)cc4)cc3N2)cc1,1.791793058549637,HIT102701472.pdbqt,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(Cl)cc4)cc3N2)cc1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:10779,Cc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)Nc4ccc(Cl)cc4)cc3N2)cc1,-6.18132,1.03193
COc1cccc(N2CCN(c3ccc4nnc(CCC(=O)Nc5ccccc5OC)n4n3)CC2)c1,1.7172988021405409,HIT100034939.pdbqt,COc1cccc(N2CCN(c3ccc4nnc(CCC(=O)Nc5ccccc5OC)n4n3)CC2)c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:38697,COc1cccc(N2CCN(c3ccc4nnc(CCC(=O)Nc5ccccc5OC)n4n3)CC2)c1,-6.34313,1.03163
O=C(Nc1ccccc1SCc1cc(=O)n2c3c(sc2n1)CCCC3)c1ccccc1Cl,1.487846596910279,HIT101113603.pdbqt,O=C(Nc1ccccc1SCc1cc(=O)n2c3c(sc2n1)CCCC3)c1ccccc1Cl,-8.2,ligprep_chemdiv-stock1_02_400000_split-10_6.sdf:33879,O=C(Nc1ccccc1SCc1cc(=O)n2c3c(sc2n1)CCCC3)c1ccccc1Cl,-5.88055,1.03085
CC(CCc1ccccc1)NC(=O)C1CCCN1c1nnc(N2CCCC2=O)s1,1.3360390062445398,HIT104510255.pdbqt,CC(CCc1ccccc1)NC(=O)C1CCCN1c1nnc(N2CCCC2=O)s1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:12802,C[C@H](CCc1ccccc1)NC(=O)[C@H]1CCCN1c1nnc(N2CCCC2=O)s1,-5.92314,1.02948
Cc1ccc(N2C(=O)C(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)C2c2ccc3c(c2)OCO3)cc1Cl,2.391437265000367,HIT106942809.pdbqt,Cc1ccc(N2C(=O)C(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)C2c2ccc3c(c2)OCO3)cc1Cl,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:6768,Cc1ccc(N2C(=O)[C@@H](N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)[C@H]2c2ccc3c(c2)OCO3)cc1Cl,-6.56954,1.02908
COc1ccc2[nH]c3c(c2c1)CCN(C(=O)Nc1cccc(C)c1)C3c1ccc(F)cc1,1.9046592638185968,HIT105179191.pdbqt,COc1ccc2[nH]c3c(c2c1)CCN(C(=O)Nc1cccc(C)c1)C3c1ccc(F)cc1,-8.2,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:22210,COc1ccc2[nH]c3c(c2c1)CCN(C(=O)Nc1cccc(C)c1)[C@@H]3c1ccc(F)cc1,-6.31224,1.028
CSc1cccc(NC(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(C)cc2)c1,1.66526029797146,HIT104305610.pdbqt,CSc1cccc(NC(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(C)cc2)c1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:21938,CSc1cccc(NC(=O)N2CCc3c([nH]c4ccccc34)[C@H]2c2ccc(C)cc2)c1,-6.6063,1.02619
Cc1ccc2c(c1)-c1c(cnn1CC(=O)Nc1ccc(F)cc1F)CO2,1.7328397432449525,HIT102615161.pdbqt,Cc1ccc2c(c1)-c1c(cnn1CC(=O)Nc1ccc(F)cc1F)CO2,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:6063,Cc1ccc2c(c1)-c1c(cnn1CC(=O)Nc1ccc(F)cc1F)CO2,-6.73582,1.02545
Cc1ccc2[nH]c(-c3nc(CCN(C)C(=O)c4c(F)cccc4F)no3)cc2c1,1.8496310031817251,HIT105037172.pdbqt,Cc1ccc2[nH]c(-c3nc(CCN(C)C(=O)c4c(F)cccc4F)no3)cc2c1,-8.5,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:19254,Cc1ccc2[nH]c(-c3nc(CCN(C)C(=O)c4c(F)cccc4F)no3)cc2c1,-6.02232,1.02324
O=C(CC(c1ccc(Cl)nc1)c1c[nH]c2ccc(Cl)cc12)Nc1ccccc1,0.6435392945045619,HIT102051965.pdbqt,O=C(CC(c1ccc(Cl)nc1)c1c[nH]c2ccc(Cl)cc12)Nc1ccccc1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:401,O=C(C[C@H](c1ccc(Cl)nc1)c1c[nH]c2ccc(Cl)cc12)Nc1ccccc1,-6.17623,1.02309
CCOC(=O)c1cc(-c2ccccc2C)n(-c2ccc(C(=O)NC3CCc4ccccc43)cc2)n1,1.733858240044852,HIT102855868.pdbqt,CCOC(=O)c1cc(-c2ccccc2C)n(-c2ccc(C(=O)NC3CCc4ccccc43)cc2)n1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:6917,CCOC(=O)c1cc(-c2ccccc2C)n(-c2ccc(C(=O)N[C@@H]3CCc4ccccc43)cc2)n1,-6.13916,1.02184
O=c1c2ccccc2nc2sc(CC(c3ccccc3)c3ccccc3)nn12,1.925089325756823,HIT104675176.pdbqt,O=c1c2ccccc2nc2sc(CC(c3ccccc3)c3ccccc3)nn12,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_6.sdf:15047,O=c1c2ccccc2nc2sc(CC(c3ccccc3)c3ccccc3)nn12,-5.86441,1.02182
COc1ccc(C)cc1N1C(=O)C(Nc2ccccc2)=C(Sc2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)C1=O,1.4896043445604394,HIT100003398.pdbqt,COc1ccc(C)cc1N1C(=O)C(Nc2ccccc2)=C(Sc2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)C1=O,-8.7,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:41090,COc1ccc(C)cc1N1C(=O)C(Nc2ccccc2)=C(Sc2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)C1=O,-7.0119,1.02168
Fc1cccc(Cl)c1C1C=C(c2ccc(I)cc2)Nc2ncnn21,1.1611145482538172,HIT104838934.pdbqt,Fc1cccc(Cl)c1C1C=C(c2ccc(I)cc2)Nc2ncnn21,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24692,Fc1cccc(Cl)c1[C@H]1C=C(c2ccc(I)cc2)Nc2ncnn21,-6.26041,1.02164
CC(C)(C)C1CCc2c(sc3nc(-c4ccccc4)c(-c4ccccc4)n23)C1,0.2979174652003959,HIT104960088.pdbqt,CC(C)(C)C1CCc2c(sc3nc(-c4ccccc4)c(-c4ccccc4)n23)C1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:6875,CC(C)(C)[C@@H]1CCc2c(sc3nc(-c4ccccc4)c(-c4ccccc4)n23)C1,-5.9418,1.02136
Cc1ccc(C2=CC(c3cc(Cl)ccc3OC(F)F)n3nnnc3N2)cc1,1.320491472478671,HIT100172112.pdbqt,Cc1ccc(C2=CC(c3cc(Cl)ccc3OC(F)F)n3nnnc3N2)cc1,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24782,Cc1ccc(C2=C[C@H](c3cc(Cl)ccc3OC(F)F)n3nnnc3N2)cc1,-8.30623,1.01948
CCOc1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,2.2143830764217047,HIT102853802.pdbqt,CCOc1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:4060,CCOc1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,-6.3922,1.01891
FC(F)Oc1ccc(Br)cc1C1C=C(c2ccc(I)cc2)Nc2ncnn21,1.2606913234265402,HIT105685316.pdbqt,FC(F)Oc1ccc(Br)cc1C1C=C(c2ccc(I)cc2)Nc2ncnn21,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:25021,FC(F)Oc1ccc(Br)cc1[C@H]1C=C(c2ccc(I)cc2)Nc2ncnn21,-7.35562,1.01789
FC(F)(F)c1cccc(-c2nnc3ccc4ccccc4n23)c1,2.0475117367609657,HIT101639291.pdbqt,FC(F)(F)c1cccc(-c2nnc3ccc4ccccc4n23)c1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_4.sdf:27682,FC(F)(F)c1cccc(-c2nnc3ccc4ccccc4n23)c1,-6.39592,1.01777
O=c1[nH]c2cc3c(cc2c(-c2ccc(Cl)cc2)c1-c1ccc([N+](=O)[O-])cc1)OCCO3,0.9598081844659082,HIT105622459.pdbqt,O=c1[nH]c2cc3c(cc2c(-c2ccc(Cl)cc2)c1-c1ccc([N+](=O)[O-])cc1)OCCO3,-8.7,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:16430,O=c1[nH]c2cc3c(cc2c(-c2ccc(Cl)cc2)c1-c1ccc([N+](=O)[O-])cc1)OCCO3,-6.60883,1.01747
Cc1ccc(F)c(N2C(=O)CSC2c2cccc(NC(=O)c3cccc4ccccc34)c2)c1,1.946438041576708,HIT106123168.pdbqt,Cc1ccc(F)c(N2C(=O)CSC2c2cccc(NC(=O)c3cccc4ccccc34)c2)c1,-8.6,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:21019,Cc1ccc(F)c(N2C(=O)CS[C@H]2c2cccc(NC(=O)c3cccc4ccccc34)c2)c1,-6.1691,1.01657
CCOc1ccc2ncc3c(-c4ccc(C)cc4)c(C(=O)N4CCC(C(N)=O)CC4)sc3c2c1,2.44322372961241,HIT211719056.pdbqt,CCOc1ccc2ncc3c(-c4ccc(C)cc4)c(C(=O)N4CCC(C(N)=O)CC4)sc3c2c1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:11753,CCOc1ccc2ncc3c(-c4ccc(C)cc4)c(C(=O)N4CCC(C(N)=O)CC4)sc3c2c1,-6.86158,1.0164
CCc1ccc(-n2c(=O)c3c4c(sc3n(CC(=O)N3CCCCC3CC)c2=O)CCC4)cc1,1.451761581874263,HIT102295582.pdbqt,CCc1ccc(-n2c(=O)c3c4c(sc3n(CC(=O)N3CCCCC3CC)c2=O)CCC4)cc1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:23553,CCc1ccc(-n2c(=O)c3c4c(sc3n(CC(=O)N3CCCC[C@H]3CC)c2=O)CCC4)cc1,-6.12477,1.01554
Cc1cccc(CSc2nnc3n(Cc4ccc(C(C)C)cc4)c(=O)c4sccc4n23)c1,0.6693071464208337,HIT105286127.pdbqt,Cc1cccc(CSc2nnc3n(Cc4ccc(C(C)C)cc4)c(=O)c4sccc4n23)c1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:1406,Cc1cccc(CSc2nnc3n(Cc4ccc(C(C)C)cc4)c(=O)c4sccc4n23)c1,-5.96859,1.01439
COc1cc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2c2nnc(CC(C)C)s2)ccc1O,0.996407632300096,HIT103380623.pdbqt,COc1cc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2c2nnc(CC(C)C)s2)ccc1O,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_5.sdf:35559,COc1cc([C@@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2c2nnc(CC(C)C)s2)ccc1O,-5.98969,1.01435
Cc1ccc(-c2nc3c(c(SCC(=O)N4CCOCC4)n2)Cc2c(CO)cnc(C)c2O3)cc1,1.9135444559000665,HIT101023489.pdbqt,Cc1ccc(-c2nc3c(c(SCC(=O)N4CCOCC4)n2)Cc2c(CO)cnc(C)c2O3)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:34297,Cc1ccc(-c2nc3c(c(SCC(=O)N4CCOCC4)n2)Cc2c(CO)cnc(C)c2O3)cc1,-5.86832,1.01272
Cc1cccc(C(=O)N2CC(c3n[nH]c(-c4ccncc4)n3)C3(CCC3)C2)n1,1.6206918215247292,HIT100500935.pdbqt,Cc1cccc(C(=O)N2CC(c3n[nH]c(-c4ccncc4)n3)C3(CCC3)C2)n1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:4827,Cc1cccc(C(=O)N2C[C@@H](c3n[nH]c(-c4ccncc4)n3)C3(CCC3)C2)n1,-6.47268,1.01148
O=C(COc1ncnc2onc(-c3ccccc3)c12)NCc1ccccc1F,2.330962575081069,HIT104876585.pdbqt,O=C(COc1ncnc2onc(-c3ccccc3)c12)NCc1ccccc1F,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_4.sdf:16901,O=C(COc1ncnc2onc(-c3ccccc3)c12)NCc1ccccc1F,-5.92539,1.0107
O=C(Nc1cc(Cl)ccc1Cl)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Cl)cc1)N2,0.5081718781494455,HIT107618920.pdbqt,O=C(Nc1cc(Cl)ccc1Cl)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Cl)cc1)N2,-8.5,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:2263,O=C(Nc1cc(Cl)ccc1Cl)c1cc2n(n1)[C@H](C(F)(F)F)C[C@@H](c1ccc(Cl)cc1)N2,-6.3437,1.00981
NC(=O)COc1ccc(C2CC(=O)Nc3nc(SCc4ccccc4Cl)[nH]c(=O)c32)cc1,0.8387616858351369,HIT102742629.pdbqt,NC(=O)COc1ccc(C2CC(=O)Nc3nc(SCc4ccccc4Cl)[nH]c(=O)c32)cc1,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:3183,NC(=O)COc1ccc([C@H]2CC(=O)Nc3nc(SCc4ccccc4Cl)[nH]c(=O)c32)cc1,-6.5423,1.00948
CCOc1ccc(CNC(=O)C2CCN(c3nc4ccccc4nc3C(F)(F)F)CC2)cc1,1.8673153900882984,HIT104222405.pdbqt,CCOc1ccc(CNC(=O)C2CCN(c3nc4ccccc4nc3C(F)(F)F)CC2)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:2131,CCOc1ccc(CNC(=O)C2CCN(c3nc4ccccc4nc3C(F)(F)F)CC2)cc1,-6.02373,1.00835
CCc1ccc(C2=CC(c3cc(Br)ccc3OC(F)F)n3nnnc3N2)cc1,1.365761865746943,HIT103949217.pdbqt,CCc1ccc(C2=CC(c3cc(Br)ccc3OC(F)F)n3nnnc3N2)cc1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24955,CCc1ccc(C2=C[C@H](c3cc(Br)ccc3OC(F)F)n3nnnc3N2)cc1,-8.08582,1.00796
Cc1ccc(-c2cc3c(n2-c2ccc(Br)cc2)CC(C)(C)CC3=O)cc1,0.3261911379261224,HIT101940778.pdbqt,Cc1ccc(-c2cc3c(n2-c2ccc(Br)cc2)CC(C)(C)CC3=O)cc1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:21542,Cc1ccc(-c2cc3c(n2-c2ccc(Br)cc2)CC(C)(C)CC3=O)cc1,-5.93859,1.00723
Fc1ccccc1C1C=C(c2ccc(Cl)cc2)Nc2nnnn21,1.547306015516057,HIT103764664.pdbqt,Fc1ccccc1C1C=C(c2ccc(Cl)cc2)Nc2nnnn21,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24049,Fc1ccccc1[C@H]1C=C(c2ccc(Cl)cc2)Nc2nnnn21,-7.53237,1.0064
Cc1ccc(CC(=O)N2CC(c3nc(C(C)C)n[nH]3)C3(CCCC3)C2)cc1,1.002610353767346,HIT106207312.pdbqt,Cc1ccc(CC(=O)N2CC(c3nc(C(C)C)n[nH]3)C3(CCCC3)C2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:2887,Cc1ccc(CC(=O)N2C[C@H](c3nc(C(C)C)n[nH]3)C3(CCCC3)C2)cc1,-6.26865,1.0059
COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(OC)c(Cl)c4)cc3N2)cc1,0.9539445522607084,HIT104413847.pdbqt,COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(OC)c(Cl)c4)cc3N2)cc1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:2245,COc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)Nc4ccc(OC)c(Cl)c4)cc3N2)cc1,-5.86141,1.00496
COc1ccc(NC(=O)Nc2cccc(SC3=C(Nc4ccc(Br)cc4)C(=O)N(c4ccccc4)C3=O)c2)cc1,2.453243363386519,HIT106020660.pdbqt,COc1ccc(NC(=O)Nc2cccc(SC3=C(Nc4ccc(Br)cc4)C(=O)N(c4ccccc4)C3=O)c2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:1350,COc1ccc(NC(=O)Nc2cccc(SC3=C(Nc4ccc(Br)cc4)C(=O)N(c4ccccc4)C3=O)c2)cc1,-6.26235,1.00362
O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)Nc1ccc(F)cc1F,1.794720388249934,HIT107275014.pdbqt,O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)Nc1ccc(F)cc1F,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:6410,O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)Nc1ccc(F)cc1F,-6.4428,1.00286
Cc1ccc(C2=CC(c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1C,1.2986657420811467,HIT107078360.pdbqt,Cc1ccc(C2=CC(c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1C,-9.0,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:25008,Cc1ccc(C2=C[C@@H](c3c(F)cccc3Cl)n3c(nc4ccccc43)N2)cc1C,-6.71087,1.00272
Cc1ccc(-c2c(C(=O)Nc3ccccc3C)oc(=O)c3ccccc23)cc1,1.1694149868325487,HIT104545045.pdbqt,Cc1ccc(-c2c(C(=O)Nc3ccccc3C)oc(=O)c3ccccc23)cc1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:30630,Cc1ccc(-c2c(C(=O)Nc3ccccc3C)oc(=O)c3ccccc23)cc1,-5.86117,1.0027
O=C(c1cnc2ccc(F)cc2c1Nc1ccccc1Cl)N1CCSCC1,0.8083619708558323,HIT106969104.pdbqt,O=C(c1cnc2ccc(F)cc2c1Nc1ccccc1Cl)N1CCSCC1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:3451,O=C(c1cnc2ccc(F)cc2c1Nc1ccccc1Cl)N1CCSCC1,-5.99656,1.00244
COc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc(OC)cc4)c3)C(=O)N(c3cc(C)ccc3OC)C2=O)cc1,1.4933692427247456,HIT105873131.pdbqt,COc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc(OC)cc4)c3)C(=O)N(c3cc(C)ccc3OC)C2=O)cc1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:12346,COc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc(OC)cc4)c3)C(=O)N(c3cc(C)ccc3OC)C2=O)cc1,-5.86405,1.00233
N#Cc1c(NC(=O)COc2cccc3ccccc23)oc(-c2ccccc2)c1-c1ccccc1,0.5963076648647657,HIT102207762.pdbqt,N#Cc1c(NC(=O)COc2cccc3ccccc23)oc(-c2ccccc2)c1-c1ccccc1,-8.6,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:34406,N#Cc1c(NC(=O)COc2cccc3ccccc23)oc(-c2ccccc2)c1-c1ccccc1,-5.96956,1.00153
O=C(NCCc1ccc(F)cc1)c1ccc(-c2cc(-c3ccccc3)n[nH]2)cc1,1.8275220527939664,HIT105304124.pdbqt,O=C(NCCc1ccc(F)cc1)c1ccc(-c2cc(-c3ccccc3)n[nH]2)cc1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:21538,O=C(NCCc1ccc(F)cc1)c1ccc(-c2cc(-c3ccccc3)n[nH]2)cc1,-6.58429,0.999468
Cc1ccc2nc3sc(C(=O)N(C)c4ccccc4Cl)cc3cc2c1,0.5947118741037535,HIT106180091.pdbqt,Cc1ccc2nc3sc(C(=O)N(C)c4ccccc4Cl)cc3cc2c1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:5380,Cc1ccc2nc3sc(C(=O)N(C)c4ccccc4Cl)cc3cc2c1,-6.27599,0.999354
O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1cccc(Cl)c1)Nc1cccc(F)c1,2.421927890914153,HIT107497619.pdbqt,O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1cccc(Cl)c1)Nc1cccc(F)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:9118,O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1cccc(Cl)c1)Nc1cccc(F)c1,-6.24304,0.997585
COCC12CN(C(=O)c3cc(C)oc3C)CCC1CN(c1ccc(C#N)c(C(F)(F)F)c1)C2,2.388493974910093,HIT211730495.pdbqt,COC[C@@]12CN(C(=O)c3cc(C)oc3C)CC[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)C2,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:37629,COC[C@@]12CN(C(=O)c3cc(C)oc3C)CC[C@@H]1CN(c1ccc(C#N)c(C(F)(F)F)c1)C2,-6.57828,0.997233
O=C(C1CC(=O)N(c2n[nH]c3cccc(F)c23)C1)N1CCN(c2ccc(F)cc2)CC1,2.1653916959979265,HIT103871908.pdbqt,O=C(C1CC(=O)N(c2n[nH]c3cccc(F)c23)C1)N1CCN(c2ccc(F)cc2)CC1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:16271,O=C([C@@H]1CC(=O)N(c2n[nH]c3cccc(F)c23)C1)N1CCN(c2ccc(F)cc2)CC1,-6.27531,0.996908
O=C(c1ccccc1CSc1nnc(Cc2ccccc2)n1-c1ccc(F)cc1)N1CCOCC1,2.086575166767645,HIT104739903.pdbqt,O=C(c1ccccc1CSc1nnc(Cc2ccccc2)n1-c1ccc(F)cc1)N1CCOCC1,-8.2,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:16470,O=C(c1ccccc1CSc1nnc(Cc2ccccc2)n1-c1ccc(F)cc1)N1CCOCC1,-5.94082,0.996682
Cn1cc(C(=O)N2CC3CCCC3(c3noc(-c4ccccc4)n3)C2)cn1,1.6772250364703487,HIT211737711.pdbqt,Cn1cc(C(=O)N2C[C@H]3CCC[C@@]3(c3noc(-c4ccccc4)n3)C2)cn1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:29591,Cn1cc(C(=O)N2C[C@H]3CCC[C@@]3(c3noc(-c4ccccc4)n3)C2)cn1,-5.91694,0.996082
O=C(Nc1ccc(F)cc1)C1CCN(C(=O)C2Sc3ccccc3NC2=O)CC1,2.0729146574910846,HIT101175838.pdbqt,O=C(Nc1ccc(F)cc1)C1CCN(C(=O)C2Sc3ccccc3NC2=O)CC1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:9454,O=C(Nc1ccc(F)cc1)C1CCN(C(=O)[C@@H]2Sc3ccccc3NC2=O)CC1,-6.2278,0.994715
O=S(=O)(Nc1cccc(-c2ccc(N3CCCC3)nn2)c1)c1ccccc1C(F)(F)F,1.51719244446721,HIT104916615.pdbqt,O=S(=O)(Nc1cccc(-c2ccc(N3CCCC3)nn2)c1)c1ccccc1C(F)(F)F,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:9706,O=S(=O)(Nc1cccc(-c2ccc(N3CCCC3)nn2)c1)c1ccccc1C(F)(F)F,-6.08739,0.992553
CC1(C(=O)NCc2ccc(F)cc2F)COCc2nnc(C3CCCC3)n21,0.4333213541079262,HIT104697374.pdbqt,CC1(C(=O)NCc2ccc(F)cc2F)COCc2nnc(C3CCCC3)n21,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:10459,C[C@@]1(C(=O)NCc2ccc(F)cc2F)COCc2nnc(C3CCCC3)n21,-6.51555,0.991671
O=C(CCc1ccccc1)N1CCCC(n2cc(-c3nc(-c4ccccc4)no3)nn2)C1,1.914760642923158,HIT101526385.pdbqt,O=C(CCc1ccccc1)N1CCCC(n2cc(-c3nc(-c4ccccc4)no3)nn2)C1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:37859,O=C(CCc1ccccc1)N1CCC[C@H](n2cc(-c3nc(-c4ccccc4)no3)nn2)C1,-5.96937,0.990507
O=C(CSc1[nH]c(-c2ccccc2)nc1S(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCO2,1.933600346884172,HIT105443844.pdbqt,O=C(CSc1[nH]c(-c2ccccc2)nc1S(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCO2,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:8105,O=C(CSc1[nH]c(-c2ccccc2)nc1S(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCO2,-7.16082,0.990048
